numb,label,tweet
792,1,"Do whatever you want.
I couldn't care less whether it involves me or not.
Just losing interest, among other things.
And keeping my mental health in balance is all that matters.

Otherwise I don't fucking know what I'm doing here anymore..."
793,0,@soyoprincess @MisfitPhoenix @beastynewall @Gunderthswain 'Racist'is the fashionable insult - ignore it.
794,1,I need an IBF and takers...  
795,1,I've come to the realization that my phone isn't going to make it through the day. 
796,0,Halloweentown was my fave Halloween movie.   :')
797,1,I'm gonna see you one last time
798,0,@bravoallstarz looks like it's going to be an amazing season #cheer
799,0,"sometimes loneliness is more than just being alone in life. it's the idea of doubt, loss and emptiness. it can be having a family but yet noone to talk to about your problems.     "
800,0,@CarreraE3 Why would you introduce me to a show with only one season?! Brooklyn Nine-Nine come back!   
801,1,"I don't give two shits anymore about anyone who cba with me, your like the cancer that is killing my nan so Fuck you "
802,1,Been feeling so depressed today I think my problem is I have a big heart or maybe its the fact that I do care idk  
803,1,"You smile, but you wanna cry. You talk, but you wanna be quiet. You pretend like you're happy, but you aren't."
804,1,"It was also a year laced through with an almost constant struggle against chronic  and its effects, exacerbated by the medication I take for ."
805,0,"Wow that last chick was a bit intense, poor Freddie was a bit unnerved lol #NinjaWarriorAU"
806,0,It's depressing because it's true???•   pic.twitter.com/HNIl8JFKDx
807,0,Got to love when you can just power through the #workday and everything works out great! #smiling from ear to ear today! 😊😀☺️️😉😁😄😃😀😁 #happy
808,0,You know things are bad when your emotions slide because WordPress blocks one of your blog posts.  
809,1,some things you said kept me up all night.
810,0, and  partners in crime. One could lead to the other.Both effective in destroying lives and the spirit of young and old!
811,0,Perpetrators admit that it was never the fault of the victim.  Scarred and faultless are the victims of sexual violation. 
812,0,OMG! The commanding staff soon sensing the  of the situation of the country estimated at 70 billion
813,0,The Hate U Give shows hopelessness when Maverick is thrown onto the road by police without reason and is searched multiple times while his kids have to watch the police abuse their power because they can
814,0,It was a great feeling being able to cheer you on while you passed me at your second bike loop this weekend. Great race @SebastianKienle !
815,0,Today is your day... \nSoar your spirit. \nUnfurl your joy!\nWishing you all a bright week!\n #BloodyCrayonsSpecialScreening
816,0,I'm not go to the beach next week 
817,0,wow i’m  but i have so many good things happening in the next few months i just gotta hang in there.......
818,1,Not having a good day   pic.twitter.com/aH3QzdpjrM
819,0,Travelling state of mind.     pic.twitter.com/3xKR0fgmET
820,0,"THE BASICS! Long ladders, nets, air mattresses which could have saved more lives were missing from the fire brigades. This is what we talk abt whn we say that WE NEED basic amenities rather than splurging money on building statues!  "
821,0,Best anxiety & depression  quick fix : the loving eyes of your pup. The world feels 1000 times more hopeful after a receiving some . pic.twitter.com/PlCs6KUyGj
822,0,Funny GIFs needed please!! Having a DARK BLUE day—-wondering what I got my 4 kids into after I’m dead.
823,0,should of just slept through this charger game 
824,0,That maybe she just lost her job in the recession and is trying out a new career path
825,0,"If you want a  treatment with little/no side effects, then you want to ask for  Therapy! pic.twitter.com/fJgV89iagH"
826,1,Reality has set in.  I'm jobless.   
827,1,Super depressed for no reason! Yaayyy. Screw my life lol   
828,1,"This morning I have got my anxiety, and it was so fucking sickkkk bro   pic.twitter.com/tOEuxQLIad"
829,0,First pumpkin coffee of the season this morning! Thank you @DunkinDonuts for an automatic good day! 🎃 #ecstatic #pumpkineverything
830,1,I feel so mentally tortured right now. Dunno what to do  &  Feel completely out of control.
831,1,It's sad to see the things I've let go of or stopped doing or lost interest in solely because of shit lie depression and anxiety and just Adulting yano. Mate π­. Glad I'm getting them back bit by bit yano
832,0,"""I  a temporary, contract job but I am hoping for permanent"" -  that's heard all too often amongst GenY. "
833,1,"β€I lost interest in everything, you know? All the things I used to love doing, I haven't done them in months. Major pieces of me are missing and no one even sees that I'm fading away."
834,0,Going through the clothes I brought home and realize I left my one great pair of jeans in Wilm 
835,1,"I've lost interest in a number of things I loved doing, 2017 was rubbish bruh..."
836,0,"He who. can suppress a moment's anger, may prevent many days' sorrow. Chinese Proverbs\n\n#MakingMEGATurkeyWithMcLisse"
837,1,Ke na le problem le  guys... there are way too many of us in the world to have some people find themselves lonely and alone.
838,0,Eeyore was my favourite Winnie the Pooh character growing up.. now I understand why ??
839,1,"how much attention does a kid need that he tags  and  on his instagram post, man up lil bih"
840,0,"@J_UGO_ @TopPlanet63 Vestiti Black and White, stile blues Brothers"
841,1,I truly wonder what is wrong with me? I try my best to do what makes you happy yet it doesn’t. Maybe I’m not the one YOU want and it kills me to think that.... maybe you’re in love with someone else and not me...
842,0,@mizuvera I hope didn't scare other people who owned this figure that he will move at midnight 😂
843,0,@itsjohnjosh yessss!!! i'm so glad 😊
844,0,When you dread going to work early in the morning but you always come back home happy &amp; smiling 💕 #goodday 😎
845,1,"Why does certain things happen? What can be done to change this? Questions, are the worse.   "
846,1,Wake me up in March.
847,0,@poptartiero eXactly. Like ain't nobody wanna see that when looking at  or
848,0,i was so confused but then my inner fujoshi was screaming and like i was trying so hard not to smile or laugh
849,0,I know  can be hard to live with don't waste your life help is always available seek it out 
850,0,Doing my daily devotionals brings  me such 🙌🏽 joy to my life. Its truly #amazing to study his words. #amen #godisgood #dailydevotionals
851,1,I wish I was successful with women ????   
852,0,They say ur a prdct of ur surroundings. A bit intimidated by the crazy amazing ppl I met @ @codecityco @n8walke @dianap_patton @DrMattKutz
853,1,"Out of the many terrible things that come with divorce, folding king size sheets alone is close to the top. "
854,0,Every time I see the #GBBO advert..... #sugacravings #yummy #dietgonetohell     😋😋😋
855,0,"@chrisdrunkpoets @MusicHourUK 💞🛸✨ Love your new music Chris!!!🌟🎯🍎It's otherworldly, like you!! #awesomeness 🦄🧜🏽‍♂️🧜🏽‍♀️🧙🏽‍♀️🧙🏽‍♂️✨🔆"
856,1,The incredible Dr. David Feifel and I. Wouldn't be alive if it wasn't for this man! Such an amazing person!    pic.twitter.com/UW3p1yD9EZ
857,0,#Bible reading today shows us the Lord has done #great things for us &amp; we are glad. Our mouth is filled with #laughter &amp; tongue with singing
858,0,It’s only 3 o’clock in the afternoon and it’s dark and raining  Like mad! I hate this so much!
859,1,I just feelso defeated by life at the moment
860,1,I feel weird and I’ve suddenly lost interest in the things I like doing
861,1,He thinks I want to cuddle. I really want to just not be sad so I'm going to sleep... 
862,1,"   What happened in childhood in regard to an abusive sibling, often goes into adulthood. pic.twitter.com/uDFA42Ll7Y"
863,1,As a child I was scared of monsters beneath the bed. Now that I'm older I realize the monster Is me.   
864,1,Been fighting off some  the last few days.. it sucks
865,0,Can someone point me in the nearest meme direction? I don’t have insta and now idk where to find them
866,0,@beyond_scratch @ben_nuttall @GuildfordLib The official pi jam kit has arrived! #RaspberryPi #excitement
867,0,This morning has been hilarious 😂😂
868,1,So dat i cn hv mah best lyf ever had n my hand & i dn't wnt 2 see myself a  man n future. So i wish me having... Cntd..
869,0,Look at this little guy! He is connecting to his magical self.😇\nWhat do you do to keep life magical?🌈 @AnewPerspective #magical  #be
870,0,It’s NORMAL to feel lonely when you don’t have a partner and you want one.  is an emotion that signals that a need is not being met. It’s not something you get over by thinking it away or by making more friends.
