numb,tweet,label
1352,Wooo so happy right now! Just bought my tickets to see @NiallOfficial next summer in Dublin.Can't wait 😁 #niallhoran #Dublin #music ,0
1353,Thank God for grace ,0
1354,"5th step to overcoming  and  is to open your mind, it's your own belief systems that are screwed up.  Find another truth.",0
1355,"My dark side is also part of me. Trying to tolerate my irritation. Guess I need some , but how without feeling guilty in children holiday season   ",1
1356,Take #photographs of life and write them in #journals #motivation #inspiration #life  #love #inspire #smile #quotestoliveby,0
1357,Time to get my dreads back I miss them 😩😩 #dread head #girlswithdreads,0
1358,Damn I don't wanna go to work. :(  lmao,0
1359,I'm extra lazy today 😟,0
1360,"nah i jus love carni. the best food, the best music, the best *****, gr8 vibes with family &amp; friends. pure ",0
1361,Dear Life: Please be gently to me.,1
1362,Just finished Schitt’s Creek and didn’t even know it,0
1363,It's been 1 year since my husband and I flew to NYC for Christmas ????????,0
1364,i miss being 13 because now im 17 and,1
1365,"Sad day here in Cometland, school is closed for a few weeks  ",0
1366,"Why is it that every one gets  what I want,  I guess  whatever...   ",1
1367,"Summer is drawing to a close. It's been incredible. Build your life on dreams, kindness, hard work &amp; imagination. #manifest  #music",0
1368,??’•you are respectable ??’•    pic.twitter.com/NiQXmIwMda,0
1369,Difficult roads often lead to Beautiful destinations! #keepgoing #keeppushing #startsomewhere #key #start,0
1370,"Someone message me please I could use a friend 

",1
1371,@TarigsOptimism The way they laughing tho lol 😆,0
1372,Talk about a roller coaster season. ,0
1373,Why it's simple to just stop texting,1
1374,â™?I Don't Love You Anymore - ANOHNI   ,0
1375,Just tried @GoodmanBakery for the 1st time... GF for 13 yrs &amp; these are some of the best baked goods I've ever had! DF is a bonus! #yummy,0
1376,I want to read books and learn more. But books are to damn expensive. Reading PDF format from computer screen sucks. ,0
1377,@NEXXhelmets @REVIT thank you guys! It is a #pleasure and an #honor to work with you on the @_Tea2wine_ expedition 💯%‼️👊 🏍️🌍,0
1378,Sadness overcomes. Darkness beats light. Numbness is relief.  ,1
1379,I fw @ralofamgoon he don't hesitate to speak his mind,0
1380,@shahidafridi37 at his best.... Great to watch u go big sir. #tremendous hits \nDts boom boom Afridi 😍,0
1381,'A #pessimist sees the difficulty in every #opportunity; an #optimist sees the opportunity in every difficulty.' —Winston Churchill #quote,0
1382,"  may the sadness not pull you in the void, may you speak your mind and let your feelings show, but sometimes you are numb to joy",0
1383,A joyless faith is not one for which Jesus died. #thegospel #joy #Jesus #happiness,0
1384,I wanna die. Stop to cry.,1
1385,I want to leave Depression in 2015! I'm bored of it now. I'm dragging my black dog out for another run,1
1386,Heal me????     pic.twitter.com/L8QPWAbvZO,0
1387,@SabeloMario @a16z @JimHarris Testimony of how much BS were broadcasted these last year. Pigs are not flying after all. ,0
1388,Happy birthday🎉🎉❤️😘 @courtneymcm142 I love and miss you bunches &amp; hope you have an amazing day beautiful!!🌞🌸💗💞,0
1389,Having a bad day @TescoIrl #nightmare,1
1390,"@askGST_GoI without the process of boiling and drying, it cannot be used for coooking.",0
1391,Reality has set in.  I'm jobless.   ,1
1392,We were going to bdubs today but not anymore  cacacaca,0
1393,"@LordeWorldRU @lordelive Ur so welcome buddy, u kids were awesome 😘",0
1394,Joy comes when you stop choosing circumstances that make you miserable. It takes courage to create a #joyful life.,0
1395,"Re: problems that continue to perplex us all:  Say not…“There is no silver bullet!”  (This is “being only human”, which is draining, and leads to )  But say…“There is no silver bullet,…YET!  (Acknowledges our divinity as well, is fulfilling, and gives us )",0
1396,"We're more connected - yet more lonely than ever before. When we are rethinking the hierarchy of needs due to how our species is evolving, it makes me wonder how much we really know about humanity. I think it might be next to nothing.   ",1
1397,Is today YOUR day?  to choose happiness + success over  + failure  pic.twitter.com/jp1pghgs8H,0
1398,"It has only dawned on me, browsing Instagram, how the rich people do winter... That's right, they migrate abroad...I'm not rich  ????",1
1399, exists in places places of lawlessness or dysfunctional governing management,0
1400,My heart goes out to Steve in Corrie. Know where yr coming from mate ,0
1401,"PLANNING FOR THE NEW WEEK  ""Failing to plan is planning to fail"".  In the last few months, I've allowed my depression to control my ability to function.  After 3 months of meds, I'm finally productive.  What your plans for the new week?    pic.twitter.com/3RDI20arti",1
1402,"Do you ever fall asleep before you set your alarm, but then the Lord wakes you up on time anyways 🙌🏻 #WontHeDoIt",0
1403,Why do I always feel the need to document my attacks? So I look back and see how dumb and helpless I look? Just a bad one. Haven’t had them in a while. I need tips and tricks to shorten them.,1
1404,"Hell's teeth, this day just gets better. No Her earlier; dragged into the office; assumed she was already there. She's not. ",0
1405,I'm so ready to take off my sneakers. They hurting me 😭,1
1406,All my photos from July disappeared. I could cry. Santa what have you done............,0
1407,We want to help you with your . Give our office a call to learn how  may be the treatment you've been waiting for!,0
1408,"You promised you wouldn't leave, lie or hurt me. . .  But now I'm stuck being all alone, waiting for you to need me again. . .   ",1
1409,Tired of holding it all together over the holidays. Iβ€™m ready to just fall apart now.  Heading to therapy now. A safe place do do just that.   ,1
1410,i hate realizing i've lost interest in a lot of things i used to love doing i cant do anything about it except regret losing interest in them in the first place,1
1411,All of the outside Christmas decorations are put away! ,0
1412,"Came home from vaca seeing a run over kitten in front of our house, which died hours later after incurring severe loss of blood. ",1
1413,"I thought this was supposed to be a happy time of year, but honestly this is always the most depressing time of the year. ",0
1414,I have uploaded my first article for @TheProteinWorks! Keep your eyes open for more 😉💪👌#recipes #nutrition #gainz #delicious #biggestfan,0
1415,very depressed rn... just got done crying my eyes out again:/ but feeling very masculine rn...    pic.twitter.com/nLb1sEozuU,1
1416,Unrealistic expectations attract disappointment. And that's what you were #disappointment #sad,1
1417,These overwhelming emotions are too much,1
1418,Possibly the worst 90 min commentary I've sat through. The only consolation is not having a 225 mile drive home.  ,0
1419,We need a newspaper/channel that shows only positive n inspirational stories.This period of  is awful why  album is apt,0
1420,Sooo sick and tired of being sick and tired and it is a chronic disease with no cure Disease ,1
1421,"Reading tweets about someone's death makes me think I'll die someday, maybe soon, who knows... ",1
1422,As of August 21- this is the Album of the Year. No question/without a doubt.   pic.twitter.com/xvpQPQqvxw,0
1423,My life I take one day at a time I had  more than once & I won't let it take over my life  ,1
1424,I am so depressed right now I don't even know how I'm functioning.   ,1
1425,I went to church with my mom and a huge chunk of the sermon was basically “if you’re  it’s because your faith is weak” and ... this is why I don’t go to church or tell my mom I’m on antidepressants ???????,1
1426,You don't matter anymore- feeling down ????  ????,0
1427,I already feel 2019's failure weighing down on me.,1
1428,"He aint flinch tho, I'll give him that lol",0
1429,You are not and never will be ALONE. We are all deeply interconnected.,0
1430,I'm kinda glad that I know about 2 to 4 people in all my classes that I can talk to #relieved,0
1431,Sometimes it's songs in the dark in the smallest world possible that make all the difference.,0
1432,When we take steps to self empowerment we can change our world   .,1
1433,NEW MUSIC FRIDAY: FIRST SINGLE OFF THE NEXT PROJECT. #untitled #mattrod #hiphop #boston #hartford #animosity #thesemycities,0
1434,"Hello everyone! it's 6:30 in the #morning, the #sun is just rising in #DominicanRepublic, hope you have a great #day #today! keep .",0
1435,@LATMultilingual Thanks for the shoutout! Will we see your team at #MortonPark on Thursday? #Smiles &amp; #laughter guaranteed! 😀,0
1436,I saw a wiener dog last night and I didn't pet it :( ,0
1437,"I lost interest in everything, you know? All the things I used to love doing, I haven't done them in months. Major pieces of me are missing and no one even sees that I'm fading away.",1
1438,"Dear 2018,
You hurt me. You beat me down. You made me want to end it.
But you pushed me over the finish line.
Goodbye.

Dear 2019,
I pray that you will be happier, and that I can feel worth again.
But even if not,
Bring it on.

I'm ready.

",1
1439,being all sweet and nice to a guy then realizing how he never really deserved any of it ??‘�??�½ story of my life ,1
1440,Honestly I wish I could be chilling with my bro right now.. ????????,0
1441,Going through  are like going through .,1
1442,Any #GOP senator who refuses to #RepealAndReplace needs to bear the #wrath of their constituents @ polls home state!  #healthcare #price2pay,0
1443,@BroxtonDaniel I love you more than anything. I'm so glad we're able to make each other so infinitely happy😊,0
