numb,label,tweet
1273,1,i have already lost interest in the things i used to love doing
1274,0,Nooooo  will crack the 10 point mark in the 4th quarter 
1275,0,@realDonaldTrump where's the proof? 
1276,0,"Is the  clinically ? FT, 22 dec.  pic.twitter.com/OOpadOAi5M"
1277,0,Damn braids snatched out my edges ???©???©??™„ 
1278,0,The best revenge ever....is success👌👊💪
1279,1,I truly wonder what is wrong with me? I try my best to do what makes you happy yet it doesn’t. Maybe I’m not the one YOU want and it kills me to think that.... maybe you’re in love with someone else and not me...
1280,0,"I'd never actually watched the whole of Ugly Betty,so I watched it all & now I'm depressed,I need an ending! ???­  "
1281,0,My nephew just told me I can't have a cookie. .
1282,0,New year's eve is so sad to me because it's when my most beloved band split up.    ???–
1283,0,@Malala Happy day to you Malala 👏🏻😃I seem to share a birthday with you #inspiring #women #education
1284,1,"Thought about  more than once over the holidays, all I seem 2 be doin is drink  & stay in bed "
1285,0,"""I  a temporary, contract job but I am hoping for permanent"" -  that's heard all too often amongst GenY. "
1286,0,"May the new year abound in H’s: Health, Hope, Healing, Happiness And H-coils!     "
1287,1,ive been feeling a lil bit down lately because i realised that i dont enjoy doing some things??? like ive jst lost interest in so many things and its sad because i remember it made me so Happy but yea anyway thats depression for ya i guess
1288,0,They say ur a prdct of ur surroundings. A bit intimidated by the crazy amazing ppl I met @ @codecityco @n8walke @dianap_patton @DrMattKutz
1289,0,"honestly just wanna watch OTH & have no Netflix to do that, so "
1290,0,Is it today? It can be!  to choose happiness + success over  + failure  pic.twitter.com/g48kuK2vEo
1291,1,Woke up feeling  AF. Okay. Guess that's how today is gonna be.
1292,1,"Knowing you can help someone , but you can't even help yourself   "
1293,1,I am not even a nobody to anyone
1294,0,NEW MUSIC FRIDAY: FIRST SINGLE OFF THE NEXT PROJECT. #untitled #mattrod #hiphop #boston #hartford #animosity #thesemycities
1295,0,"Perhaps she's the ghosts of past, present & future, all rolled into one. But then there might be hope, & I'm not sure there is "
1296,0,Superb artistic performance  at  What a voice !!! 
1297,1,"Being single is not that bad, you got time stay focus on your plans and goals, you don’t even have to deal with drama. Until 11pm hits and loneliness comes along ????   "
1298,1,i rly lost interest in the things i m currently doing huh :(
1299,1,Haven't seen the sun in weeks!!  ??
1300,1,Working New Years Eve ????????
1301,0,"Christmas means ""Love Actually"" for me.    ??¥ƒ??’”???­"
1302,1,.  I really don't want to interact with anyone in person  today.
1303,1,I feel so mentally tortured right now. Dunno what to do  &  Feel completely out of control.
1304,0,I am so ready for an #adventure starting to get #bored and #restless need a buddy to #explore with someone who likes to do new things
1305,1,It's sad to see the things I've let go of or stopped doing or lost interest in solely because of shit lie depression and anxiety and just Adulting yano. Mate π­. Glad I'm getting them back bit by bit yano
1306,0,@jinsproducer Thank you so much!! I don't draw a whole lot anymore but long haired jun is #inspiring
1307,0,@LifeWithSelG #Despacito u came into my life\nur aroma flared my life up\nur almond-eyes makes my #Pulse gushing\nur #smiles gleam me bright
1308,1,"I hate that I kinda lost interest in the things that I loved doing. Video games hardly phase me anymore. Like I play games just to play them, but I honestly dont even enjoy it at this point ://"
1309,1,Getting ready for night shift tnite!!
1310,0,@CaxtonSupport I'm sorry but I don't know what DM stands for. I know a PM 😂. But sadly not a DM. It won't create an account to find.
1311,1,"It used to be talking about nothing for hours, now it's just not talking. Really, what happened??  "
1312,0, and the feeling of being unwanted is the most terrible .   Mother Teresa
1313,1,Maybe I won't see 2017. I don't know.   
1314,0,"Dissociation is quite something. Weird to be disconnected from internal feeling, the senses and the environment. Bless serotonin "
1315,0,"this is one of those nights where I just want to get in my truck & drive, & think. .? ????"
1316,0,Excited about the upcoming cheer season! 😬😳#cantsleep #wideawake #eat #sleep #cheer #repeat
1317,0,"@thedramble Tried it once. Poured into the sink. Didn't bother to make tasting notes :-) Looks like cheap sake, tasted like it too..."
1318,0,"fallen for the temptation that is @alwayssunny, brilliant show! #hilarious"
1319,0,"smile princess , it looks good on you .."
1320,0,Last red zone Sunday for a long time 
1321,0,@pattonoswalt @EricaRoman_ Amazing how folks are foaming at the mouth to judge. We're happy for you @pattonoswalt !!!!!!!!!!
1322,0,a neend in need is a neend indeed   
1323,0,I'm not  or . I always grow my toenails out and don't shave. Duh.
1324,0,All my photos from July disappeared. I could cry. Santa what have you done............
1325,0,Every GIRL deserves a GUY who can make her SMILE :D
1326,1,watching that video and realizing that I've gotten uglier #depressed
1327,1,????When your days are grey and he gets the best of you.....even when you don't want to. ????
1328,0,Both the Pats and Panthers lose ?????? and my vacation just ended.
1329,0,"Daughter, her husband and kids caught a boatload of red snapper &amp; mackerel off Port Aransas... we enjoyed the #fish feast #delicious"
1330,0,Dro is everything to me 
1331,1,Mentally suffered #iwanttodie #worthless #lifewithoutcolor  #pain #suicidal
1332,1,When you start to think positively but depression creeps up and says β€donβ€™t be stupidβ€   
1333,1,Life can be so lonely sometimes.
1334,1,Been fighting off some  the last few days.. it sucks
1335,0,They promised I would go blind but I still got 20/20 
1336,1,"I just realized why i love sleeping too much,because i am it is not hurting"
1337,0,The  is no joke as I have suffered from   myself at this time of year I implore you to look after yourself & loved ones
1338,1,When you try your best but you dont succeed...   pic.twitter.com/RkEX2w7ZXC
1339,1,did someone just forget my existence? :< 
1340,0,@matthewpouliot Wow-he had sooo much talent. #glad he is still playing
1341,0,Thank God for grace 
1342,1,And I'm starting to break down;    pic.twitter.com/0Nk3TChkQq
1343,0,kokobop is such a weird name\nbut I remember that it is said to be more lit that growl and it is #EXO so I'm accepting the name
1344,0,"When your halfway finished w your drink and you think ""dam, I should've put another shot in there"" "
1345,1,"The darkness looming around us this NEW time of YEAR, we must strongly send away no longer live in tears. ?©  "
1346,1,"I feel alone even if I'm not alone­
 attacks atm. Someone can help me?"
1347,0,"I'm perhaps an introvert according to the text, but i dont hesitate to be friend with anyone esp the open minded one(s)."
1348,0,Just finished desperate housewives
1349,0,Best day of my life where my 19 year old bestie scared away a 22 year old thug #amazing #inspiring #mongay
1350,0,"Damn, y'all flamin' him. 😂\n\nI just thought it was funny. 😂😂"
1351,0,"Whenever u have a bad day, just remember that there's a bitch stalking you like it's their religion just to see if ur happier than them 😘"
1352,0,@RFC_Daryl LW next I bet! Let's start going to the golf! We can get pished all day! 
1353,0,I'm now jealous of Georgia Southern. Welcome to my life as an FAU fan.
1354,0,Working New Year's Eve ???? Not going to Newcastle tomorrow ???§ 
1355,0,"I've struggled to figure out how lightning works, but then it struck me.        #laughing #lol"
1356,0,I want a whole show of @chrislhayes just reading emojis. #adorable #inners
1357,0,Apparently you get a free pass just by mentioning    Where was I on the free badge day??!!
1358,0,A shout out to all fellow #12Step-pers. You got this! #recovery  #clean
1359,1,"Feeling a bit down tonight. I wish things would look up instead of me going to bed in tears. I have a sinking feeling my birthday is going to be bad, and I'm not looking forward to that. 
   pic.twitter.com/V9kLfW2CXr"
1360,0,I want a friendship group like in Friends 😧
1361,0,Tonight's episode of #GameOfThrones is just epic went through so many emotions watching it #dragonwhitewalker #flippinheck #brilliant
1362,0,@Retale It would be #awesomeness to win this for my 2 girls.
1363,0,"We would like to have a conversation on Twitter with an athletic trainer, about the effects seen on  and  when a person with these issues has begun training. We know you're out there! Share your experience and let us amplify it for others!"
1364,0,@pattonoswalt @EricaRoman_ Amazing how folks are foaming at the mouth to judge. We're happy for you @pattonoswalt !!!!!!!!!!
1365,0,Staying alone .. Meditation time ... Sufian Session ...  :)
1366,0,@shahidafridi37 at his best.... Great to watch u go big sir. #tremendous hits \nDts boom boom Afridi 😍
1367,0,"Lying at the pool with John , ice cream , drinks, 29 degrees and listening to busted ✌🏼️ #bliss"
1368,0,Late dinner with my dad and fam in the mountains. I'm having an appetizer consisting of pop tarts and coffee. #delightful
1369,0,If my own mother had used the profane term  or  in our home we would have sued her then removed her from our home.
1370,0,I'm gonna die because of my fucking finals
1371,1,"When I was a little boy, I never dreamed I'd end up like this.  ."
1372,1,feeling so alone and misunderstood.
1373,1,Just want to stay in bed all day... 
1374,0,'I think our dreams can motivate us more than our fears can paralyze us.'  ~  Chris Hogan  #dreams #fears #life
1375,0,I want to be like Eunice. #relentless
1376,1,Why do people have a constant desire to talk to me? Can't y'all just leave me alone to be miserable and wallow in self loathing?
1377,1,"Given the answers after it doesn't matter =   at the bottom, not a single Christian friend.  what now?"
