numb,tweet,label
2109,"Maybe I'm better off dead
If I was would it finally be enough
To shut out all those voices in my head?
This is not were I belong.

- Better Off Dead ( Sleeping with Sirens)",1
2110,"@lkabbara  Lucky me too, trust me. Can't get that song outta my head.. it's so catchy! Welcome to tweet tweet babe!",0
2111,Add me on Snapchat! Dm me for my snapcode! #amosc #snapchat #sc #snap,0
2112,"Easy day at school today; last rehearsal before the show tomorrow... #excited to play #Nancy in #Oliver, then straight into new project! 😍",0
2113,I'm seriously considering the option to move in to that community. I've become easily irritated in this place which leads to worse anxiety which then mentally paralyzes me. If I had people around me however who don't judge it might be a different story.,1
2114,"Okay, have torn apart my work. Fresh coffee &amp; peanut butter toast then I'll try and put it back together again. Only less crap this time ",0
2115,"Game 1 for tomorrow. Great, that I can watch the game.  Yihaa! http://tumblr.com/xek1x74jx",0
2116,Midnight snack  since ya know homework and work took over my life tonight and i didn't get to eat!,0
2117,@abbyrosia @gdeberti thanks for sharing those links there ,0
2118,"I lost interest in the things I loved doing and being with people I loved. I was told many times that I wasnt the same person I was before. I would spend my days alone in my room, crying all day feeling worthless and hating myself.",1
2119,@whatcaitlindid long time no twitter  on monday if your not busy could you help me revise maths (as your such a good teacher and all) xoxo,0
2120,So sad how easily I become irritated,1
2121,"Maybe I'm better off dead, if I was would it finally be enough?",1
2122,@shaunarawrr_x same i'm on the go today ,0
2123,"I love you Twitter. Thank you for being my diary this 2018. You’ve been there for me through heartbreak, medical and family crises, moving, quitting a job, starting a new job, my sexual escapades, my hopeless work crush and more. I love my friends new and old, online and IRL ❤️",1
2124,"how they thought it didn't and i remember sitting there looking at them like, well of course you don't see how it romanticizes suicide, that's not something you yourself struggle with",1
2125,@moglet James' house ,0
2126,and so another week begins. this one has got to be better than the last ,0
2127,heading to brick lane and portobello in the sunshine ,0
2128,@the_crooked_toe haha love it! ,0
2129,Left 4 Dead 2... Can't wait... Modern Warfare 2.. Can't wait... Infact all the new games... Can't wait ,0
2130,"Shouldn’t have slept earlier, now I’m gonna have trouble falling asleep",1
2131,I am not ashamed to admit I am struggling with life. Depression has blighted me for years. since my accident the feelings of worthlessness,1
2132,"Maybe i'm better off dead, if i was, would it finally be enough, to shut all of the voices in my head ?",1
2133,@ChipotleTweets Never a good experience at 919 E Fort Ave location. I never learn because I love chipotle #terrible #badservice,0
2134,"I like to think I've a very well-adjusted person, but at the same time I get irritated so easily and i become this absolutely terrible person using scathing remarks to show my irritation",1
2135,just played a cash game with my friends at my house and cashed out for $1545 when there was only $2370 on the table.. profited $845 ,0
2136,@jiarhwei daddy bought kfc back ,0
2137,I’ve noticed that I become fatigued easily. I don’t know if it’s weather related or something else. ,1
2138,"Happy birthday to y bestfriend, Jacklyn Nicole DeCastro. I love you beezy ",0
2139,hate it when I become angry for no reason,1
2140,"My back and left hip are hurting loudly. It's heavy period day. Tomorrow's my birthday, and I am a complete failure for my age. I'm soul tired, crushingly lonely, ate up by anxiety, and useless. And, I'm sick and tired of my family's mind games.

But, now I have to improv my>",1
2141,"Maybe if I had known what I was setting myself up for, I'd have adjusted the day in the kitchen with the knives and the broken chairs and the police breaking down the door. But let's step back for a minute. I was ten. TEN. Fifth grade hadn't even started yet.",1
2142,@vicjustice heyy vic  how are you? miss you girl,0
2143,"I am too much of a scaredy-cat to check the basement, the attic, the backyard, or the garage. So I turn off the lights and literally run to my siblings room because I am NOT sleeping alone tonight. The music has by now stopped playing BUT OF COURSE I AM STILL SCARED AS BALLS",1
2144,"Loving the weather this morning, might go and find a field to take photo's in ",0
2145,"2018 was honestly the worst year of my life, while I believe I ended it on a high note it was a huge mental test for me and there were some times where I felt empty and hopeless but good things have happened too, I’m really hoping 2019 is a good one and I’m really going to try.",1
2146,Omg Amber and I* wow how could I make such a stupid mistake I am a failure wowowowow,1
2147,"Ahh it's almost midniiight!! I don't love the New Year since it makes me feel kinda down and sad, but... bye 2018! I'm thankful for all the good things you brought! I hope 2019 is a great year to everyone, filled with happiness and love! 💕💕💕",1
2148,I get to sleep in like once a month and I always seem to have trouble falling asleep that night of 😔 so the total hours I actually sleep tends to just end up like any other night   ,1
2149,"@OMGHANNAH lol, yeah Im thinkin I should - just need to go hydrate some first, its bloody hawt today! ",0
2150,"My New Years resolution is to SAY SHIT WITH MY MOTHERFUCKING CHEST. I’m tired of being in the background, quiet, holding my tongue. Y’all gon feel me in 2019🤫🤪",1
2151,reading ,0
2152,This is the day the Lord hath made! I will rejoice &amp; be glad in it!,0
2153,"""Why can't I feel my everything?"" {Looks down} ""Oh...""

- Guldo",1
2154,Every evening I become angry for a reason I have no explanations for it's been happening every since we moved,1
2155,being sick is really fucking with my head i’m really having a shit day because i’m not used to being sick and it’s making me so upset & stressed. i want to sleep but i know i have trouble falling asleep so if i sleep now i’ll take even longer to sleep at night :(,1
2156,@NotoriousTIMP you should see Up ,0
2157,I got cut off by this girl lmfao she’s been wanting to do it and I gave her a way out I feel relieved cause I got tired of wasting my time but in the same breath I’m a lil mad cause she was cool,1
2158,"That said, Thursday is the overeating season-opener, and for that, I am thankful.",1
2159,@fearlesslovee http://twitpic.com/69125 - and haha i see twitter in the background ,0
2160,"I’m wary of politicians and big business cosying up like this!

Both have quite an appetite for red-tape and bureaucracy for separate reasons.

The best  would be one where we discuss how we’ll invest in the poor, so that they start businesses & build wealth!  pic.twitter.com/zQ1UgAqbq3",1
2161,"No, I am not overeating. I am merely ensuring that I’m setting a challenging target when I start that new gym next month",1
2162,"A  person may report multiple physical symptoms such as fatigue, headaches, or digestive problems.",0
2163,I am trying to move away from those old habits. That whole time I was struggling with feelings of worthlessness and despair and people couldn’t even see that because they were only looking at the things I’ve accomplished instead of the fact that I needed help and I was very sad.,1
2164,"so thankful to have such wonderful friends and family❤️ thankful to those I have just met this year, thankful to those who’ve been by my side, and eternally grateful for my family who have never let me down ❄️ merry Christmas everyone I hope it’s a great one 🥂",1
2165,= ok my dear friends! have a good night!.. i'm so tired todaY! .. so By3 ,0
2166,"8 years ago you left me. 8 years ago was the start of my suicide attempts. 8 years ago I thought I’d never make it. Thankful for my struggle but thankful that I pushed on and developed an even better and stronger relationship with God. I love you Rags, you were my girl ♥️  pic.twitter.com/W22hY1vmqO",1
2167,"Maybe my Nan was right, I am a fucking failure.",1
2168,@Pinkis4gangstas I'm pretty sure they are amazing... I love the Maine.  I just found out they even existed.,0
2169,"About tonight
- SonicFox is a legend
- I might have trouble falling asleep due to Smash anxiety. It's gonna be hard to outshine that DLC.",1
2170,"me watching any series: 

50% figuring out which episode I fell asleep watching.

50% falling asleep watching new shit I’ll have trouble remembering anyhow. 

I’m useless.",1
2171,I never have trouble falling asleep 🙄,1
2172,Now i need a jogging buddy😂😂 i am able to control my overeating habits.. time for some workouts 😂🚴🏻‍♂️  pic.twitter.com/K94dVXu9Ph,1
2173,"@mbolden LOL, yeah that Tweet got cut off. Premature Tweets happen to the best of us ",0
2174,@ReginaHigh why? I'm all good.. I'm broke but only cuz I put some in savings which I am NOT going to touch! ,0
